datetime,T5
2021-10-18 20:42:07,0.0
2021-10-18 20:42:47,293.074
2021-10-18 20:44:10,293.11
2021-10-18 20:44:50,293.111
2021-10-18 20:45:31,293.111
2021-10-18 20:46:11,293.12
2021-10-18 20:46:51,293.116
2021-10-18 20:47:31,293.242
2021-10-18 20:48:11,293.134
2021-10-18 20:48:52,293.239
2021-10-18 20:49:32,293.239
2021-10-18 20:50:12,293.203
2021-10-18 20:50:52,293.13
2021-10-18 20:51:32,293.029
2021-10-18 20:52:13,293.133
2021-10-18 20:52:53,293.133
2021-10-18 20:53:33,293.029
2021-10-18 20:54:13,293.006
2021-10-18 20:54:53,293.092
2021-10-18 20:55:33,293.098
2021-10-18 20:56:13,293.098
2021-10-18 20:56:54,293.049
2021-10-18 20:57:34,293.063
2021-10-18 20:58:14,293.0
2021-10-18 20:58:54,293.328
2021-10-18 20:59:34,293.328
2021-10-18 21:00:14,293.127
2021-10-18 21:00:54,293.112
2021-10-18 21:01:34,293.077
2021-10-18 21:02:15,292.973
2021-10-18 21:02:55,292.973
2021-10-18 21:03:35,293.126
2021-10-18 21:04:15,293.018
2021-10-18 21:04:55,293.061
2021-10-18 21:05:35,293.19
2021-10-18 21:06:16,293.19
2021-10-18 21:06:56,292.991
2021-10-18 21:07:36,293.108
2021-10-18 21:08:16,293.131
2021-10-18 21:08:56,292.977
2021-10-18 21:09:36,292.977
2021-10-18 21:10:17,293.11
2021-10-18 21:10:57,293.084
2021-10-18 21:11:37,293.151
2021-10-18 21:12:17,293.028
2021-10-18 21:12:57,293.028
2021-10-18 21:13:37,293.138
2021-10-18 21:14:18,293.117
2021-10-18 21:14:58,293.184
2021-10-18 21:15:38,293.107
2021-10-18 21:16:18,293.107
2021-10-18 21:16:58,293.088
2021-10-18 21:17:38,293.069
2021-10-18 21:18:19,292.919
2021-10-18 21:18:59,293.199
2021-10-18 21:19:39,293.199
2021-10-18 21:20:19,293.028
2021-10-18 21:20:59,293.105
2021-10-18 21:21:39,293.122
2021-10-18 21:22:19,293.152
2021-10-18 21:22:59,293.152
2021-10-18 21:23:40,293.038
2021-10-18 21:24:20,293.058
2021-10-18 21:25:00,293.088
2021-10-18 21:25:40,293.126
2021-10-18 21:26:20,293.126
2021-10-18 21:27:00,293.178
2021-10-18 21:27:41,293.071
2021-10-18 21:28:21,293.089
2021-10-18 21:29:01,293.106
2021-10-18 21:29:41,293.106
2021-10-18 21:30:21,293.0
2021-10-18 21:31:01,293.107
2021-10-18 21:31:42,293.073
2021-10-18 21:32:22,293.051
2021-10-18 21:33:02,293.051
2021-10-18 21:33:42,293.06
2021-10-18 21:34:23,293.093
2021-10-18 21:35:03,293.112
2021-10-18 21:35:43,293.074
2021-10-18 21:36:23,293.052
2021-10-18 21:37:03,293.052
2021-10-18 21:37:43,292.968
2021-10-18 21:38:23,293.123
2021-10-18 21:39:04,293.177
2021-10-18 21:39:44,293.098
2021-10-18 21:40:24,293.098
2021-10-18 21:41:04,293.065
2021-10-18 21:41:44,292.966
2021-10-18 21:42:24,293.067
2021-10-18 21:43:05,293.168
2021-10-18 21:43:45,293.168
2021-10-18 21:44:25,292.815
2021-10-18 21:45:05,293.002
2021-10-18 21:45:45,293.043
2021-10-18 21:46:25,293.072
